Player,Ridge Coefficient,Bayesian Coefficient
1629628_off,0.002332276406994288,0
1629628_def,0.0220537467287458,0
201959_off,0.019597479532501173,0
201959_def,-0.006075111973157896,0
203901_off,0.0024924840699038363,0
203901_def,-0.001766428619687786,0
203493_off,0.00795530110059123,0
203493_def,-0.019209435790948165,0
203944_off,0.030518748658452093,0
203944_def,-0.027406143884437444,0
1627745_off,-0.02184410584125151,0
1627745_def,0.01645786430448602,0
1629027_off,0.09727724182771731,0
1629027_def,0.040770081539209045,0
1628989_off,0.04013799150203423,0
1628989_def,-0.003973804304202183,0
1629631_off,0.0001002381414379279,0
1629631_def,-0.014843139058213635,0
1628381_off,0.008174263137319745,0
1628381_def,-0.019414278331168277,0
203473_off,-0.014281685202209238,0
203473_def,-0.03381510736140836,0
1629011_off,0.046432213894389486,0
1629011_def,-0.02378792790708474,0
1628373_off,-0.0034983876441765462,0
1628373_def,-0.04538576785796318,0
201952_off,0.052690875541868125,0
201952_def,0.04064994072891521,0
1628372_off,-0.0444780173564791,0
1628372_def,-0.037817465709785836,0
1628995_off,-0.04226329094221636,0
1628995_def,0.030348196277395555,0
1713_off,0.00396226318947549,0
1713_def,-0.02343434652032276,0
1626203_off,-0.007953192545043458,0
1626203_def,0.01115894872911403,0
1629164_off,-0.021627745206340043,0
1629164_def,0.01846051960300316,0
1626171_off,0.036567103357533146,0
1626171_def,0.0036411009133596175,0
201961_off,0.03707038420674382,0
201961_def,0.02137367544471017,0
1628981_off,-0.026056435337361305,0
1628981_def,-0.03039872141770506,0
203953_off,0.0725229177543566,0
203953_def,0.020890956625972713,0
203459_off,-0.04834971348760105,0
203459_def,0.027879412111374353,0
2199_off,-0.026663798138913536,0
2199_def,-0.06190655840585267,0
201566_off,0.004894810038732506,0
201566_def,-0.0035137588794074168,0
203463_off,0.041067081830295865,0
203463_def,0.006852694598551115,0
200782_off,0.0193917047591322,0
200782_def,-0.018403409153556937,0
201935_off,0.08073247988173154,0
201935_def,-0.005427255060722993,0
1628392_off,0.05713797677864,0
1628392_def,-0.014466966086577276,0
1627761_off,-0.013640664899167989,0
1627761_def,-0.016447810708829964,0
203085_off,0.030991357401152032,0
203085_def,0.015660007919602703,0
1629109_off,-0.0017887760446280976,0
1629109_def,-0.012398011524634487,0
200757_off,0.03909849327388527,0
200757_def,-0.024089525765109893,0
202323_off,-0.04423603955397191,0
202323_def,-0.07921910048598005,0
1627820_off,-0.010280079282233375,0
1627820_def,-0.0005225761107652627,0
203458_off,-0.03614182177341811,0
203458_def,-0.050537273571501805,0
202718_off,-0.06983098696650863,0
202718_def,0.16425799108447364,0
1629598_off,-0.07762646017254211,0
1629598_def,0.02008649474344114,0
1629629_off,-0.010920263191461386,0
1629629_def,0.023479740778190313,0
1627734_off,0.0354517337793864,0
1627734_def,-0.029129364573557928,0
203933_off,0.01979843535423347,0
203933_def,-0.01270791045008969,0
1627763_off,0.015181087118081013,0
1627763_def,-0.00864739491440052,0
203087_off,0.031073333150053055,0
203087_def,0.026108648134837223,0
1626167_off,0.03036918463968374,0
1626167_def,-0.04438324495963151,0
203200_off,-0.0025016447207031867,0
203200_def,0.0019129707564290198,0
1628988_off,0.02243040514462535,0
1628988_def,-0.002995974114023809,0
204456_off,0.02641032311390534,0
204456_def,-2.4983105404510892e-05,0
203926_off,0.02897099151778547,0
203926_def,0.025432451081711886,0
1629048_off,0.031131882887592596,0
1629048_def,-0.02682045722897637,0
1627863_off,0.004905719897558889,0
1627863_def,0.001103435845079863,0
203496_off,0.0234297559263442,0
203496_def,-0.039404530176425014,0
1628369_off,0.0899735669372548,0
1628369_def,-0.0359848573749908,0
1627759_off,0.026307700079836353,0
1627759_def,-0.012161189272354734,0
1628464_off,0.005844139631640227,0
1628464_def,-0.0366871311328302,0
202330_off,0.03605252858271514,0
202330_def,-0.034547909353986384,0
203935_off,0.021934590443673102,0
203935_def,-0.005196858596412609,0
201569_off,0.011076445592620356,0
201569_def,-0.0009399000696016489,0
1629641_off,-0.02575065111038809,0
1629641_def,-0.029806091598328758,0
201145_off,0.011203754658814609,0
201145_def,0.008417567249451504,0
202954_off,-0.0006156152110399308,0
202954_def,-0.023712032395626276,0
1629684_off,0.0184785690153057,0
1629684_def,0.0010872453725925203,0
1628400_off,-0.033736992004815135,0
1628400_def,0.008594870389221779,0
1626224_off,0.01253241287393817,0
1626224_def,0.016483545416643593,0
1629636_off,0.045990488930385404,0
1629636_def,-0.002316733797283672,0
1629012_off,0.0073822774833353175,0
1629012_def,0.046126606706036195,0
202684_off,2.5853060703955895e-05,0
202684_def,-0.006036814104568509,0
201567_off,0.03193052743509074,0
201567_def,-0.017008204573298682,0
1628971_off,0.0046624974467352875,0
1628971_def,0.00272107788103286,0
203503_off,0.0009919165538927297,0
203503_def,0.0008054554153948757,0
203083_off,0.02575122865633413,0
203083_def,-0.030278856487706143,0
1629635_off,0.017361623494282732,0
1629635_def,0.04959116492105032,0
1629004_off,0.035263080387325875,0
1629004_def,-0.008859877703857459,0
202688_off,0.028558584272379034,0
202688_def,0.008538090817735924,0
1628035_off,0.0007142480311992456,0
1628035_def,0.07259067622611588,0
201565_off,0.0016025164887343048,0
201565_def,-0.022744195726054846,0
204038_off,0.025598991114093486,0
204038_def,0.008781573759199088,0
1626174_off,0.049877658382425825,0
1626174_def,0.004087430348802395,0
1627748_off,-0.0036031383167051674,0
1627748_def,0.023605838669730126,0
1627790_off,0.10524313721889372,0
1627790_def,0.02455818707236673,0
203521_off,-0.014227238025861327,0
203521_def,-0.0494684788322102,0
1628374_off,0.034775763556065674,0
1628374_def,-0.01116886179592439,0
203107_off,0.003424543045365793,0
203107_def,-0.016517453222479783,0
1628976_off,-0.0035508187730402424,0
1628976_def,-0.03921430954113708,0
1627739_off,0.0056734085067829424,0
1627739_def,-0.03817318349705464,0
203897_off,0.05471910564164728,0
203897_def,0.016815427540302227,0
101133_off,0.031174923288131325,0
101133_def,0.02425516921514692,0
202738_off,0.0040464859065606285,0
202738_def,0.03659181835157322,0
1629067_off,-0.02541993843106276,0
1629067_def,-0.10162321479460198,0
202722_off,0.05024515313426218,0
202722_def,0.0046396685887510935,0
203078_off,0.07450343259360821,0
203078_def,0.020102718905073834,0
1628394_off,0.057982765025251445,0
1628394_def,0.04674276852695813,0
1629632_off,0.03546128032210788,0
1629632_def,0.008355858596877446,0
201152_off,0.02108393618868808,0
201152_def,-0.012170720167537868,0
1629655_off,0.008224778832814387,0
1629655_def,0.0017975522345769698,0
202397_off,-0.004624968082307741,0
202397_def,0.003755275085505582,0
1628972_off,0.022113759095870298,0
1628972_def,0.013143425469083097,0
1629678_off,-0.018229013559341607,0
1629678_def,0.027406267090886907,0
1629726_off,0.03295871599710468,0
1629726_def,0.0011779185409705264,0
1627756_off,0.00862493440616299,0
1627756_def,-0.028170072803088277,0
1627853_off,-0.05626263970436306,0
1627853_def,-0.025428989703967654,0
1627885_off,-0.011381791103572915,0
1627885_def,-0.038887932345268106,0
201144_off,0.040693375851667074,0
201144_def,-0.004597580148024792,0
1626220_off,0.012581824165995034,0
1626220_def,-0.013504155481177721,0
204060_off,0.03516228934733966,0
204060_def,-0.024006985223139658,0
203497_off,0.0039015184066246273,0
203497_def,-0.08381825794661991,0
1628378_off,0.0637585232030385,0
1628378_def,0.02032665815169703,0
1629008_off,0.05359831622657346,0
1629008_def,-0.0012660868383293437,0
200794_off,0.013275991707985588,0
200794_def,0.0012046091240787208,0
1627750_off,0.04683833580874068,0
1627750_def,-0.0061620463507559686,0
1628470_off,-0.012315509330203858,0
1628470_def,0.04798827395117754,0
203999_off,0.11212125670640355,0
203999_def,-0.034197410799603235,0
203903_off,0.05596784511193825,0
203903_def,0.011180827505859118,0
1627777_off,0.004900138137406648,0
1627777_def,0.006778041700775655,0
203924_off,0.004655250504283962,0
203924_def,-0.011823169466374767,0
1629671_off,0.023042942128993098,0
1629671_def,0.01668430288017425,0
1628420_off,0.035991406641948616,0
1628420_def,0.008631876448622388,0
1628396_off,0.048881124690829024,0
1628396_def,-0.018714443754605976,0
203486_off,0.02028568426617504,0
203486_def,-0.017965356403868944,0
1628408_off,-0.015984121744855934,0
1628408_def,-0.03863791324618902,0
1629714_off,-0.03900149270290779,0
1629714_def,-0.08938370154591666,0
2544_off,0.09127581124341791,0
2544_def,-0.022001590160244146,0
201580_off,-0.024246939614448796,0
201580_def,-0.0168336428437226,0
201980_off,0.035798568989666935,0
201980_def,-0.0248388526028126,0
203076_off,0.03143936932508326,0
203076_def,-0.04482874566585456,0
202340_off,0.0044907807068168566,0
202340_def,0.0010636649101437206,0
203914_off,0.002874211863543342,0
203914_def,-0.01568429790907783,0
1628398_off,-0.0016095045483792384,0
1628398_def,-0.01396993813735885,0
200765_off,-0.006129883889113042,0
200765_def,0.0013648865873240282,0
203484_off,0.021302442855063795,0
203484_def,0.007513352453346736,0
203895_off,0.02881879860074926,0
203895_def,0.001666759596620183,0
2730_off,0.003476675274372119,0
2730_def,0.0113939014092375,0
203943_off,-0.03759394930365295,0
203943_def,1.823137631747601e-05,0
1627936_off,0.02814482182257783,0
1627936_def,-0.06949511772815925,0
203382_off,-0.026049787096860018,0
203382_def,-0.0010355292998402415,0
1626162_off,0.004161114922782467,0
1626162_def,0.004983962300238529,0
201937_off,0.0064137181902066765,0
201937_def,-0.03244633156623347,0
203967_off,0.030554179962521983,0
203967_def,0.0008108285552198188,0
1626164_off,0.10441339012392928,0
1626164_def,0.003912421881091364,0
203115_off,-0.02256672675305803,0
203115_def,-0.010939218250223476,0
1626163_off,-0.02971032797421507,0
1626163_def,-0.017471274966449866,0
1628969_off,0.05419511207608347,0
1628969_def,-0.021942033832014887,0
1628975_off,-0.0034327161506866903,0
1628975_def,-0.009236309085732712,0
1627767_off,-0.04422744633237937,0
1627767_def,0.02991236748824656,0
1627736_off,0.022281894794167673,0
1627736_def,0.012645264921359013,0
204020_off,0.0076287599681284825,0
204020_def,0.019689607254368486,0
1627814_off,0.025092459386812146,0
1627814_def,-0.01008267556117566,0
202692_off,0.04139578092055441,0
202692_def,-0.023351084993464687,0
1627737_off,-0.0058658825087436845,0
1627737_def,0.016619603459789873,0
203110_off,0.01681611699224374,0
203110_def,-0.056519346463808476,0
203922_off,0.02027142802863479,0
203922_def,0.0822031080879704,0
1627854_off,-0.0035435080390112976,0
1627854_def,0.01680965763017826,0
1626168_off,0.022473080555200645,0
1626168_def,0.014016123664165273,0
1627749_off,0.03995944094546988,0
1627749_def,-0.004029766288468141,0
200746_off,0.019370071629697224,0
200746_def,-0.012744422225552679,0
201942_off,0.04759477725725236,0
201942_def,-0.002538951996470354,0
1629065_off,-0.023001210478425516,0
1629065_def,-0.040184385957969845,0
201988_off,0.025612703270173277,0
201988_def,-0.000504638712095983,0
200752_off,0.00027602649596821546,0
200752_def,-0.04780424835936068,0
1629016_off,-0.014811768396383852,0
1629016_def,-0.0008119734808914937,0
1627751_off,0.06415930199625633,0
1627751_def,-0.017492119554656616,0
1628401_off,0.03635897007509022,0
1628401_def,-0.039900848592000354,0
1629672_off,-0.00435991937715748,0
1629672_def,0.0378851226840396,0
1629346_off,0.013258622991084526,0
1629346_def,-0.014921628487455658,0
1629022_off,-0.0017171751447857624,0
1629022_def,0.039730824996681256,0
1628980_off,-0.05004336723345743,0
1628980_def,0.011268048608646589,0
201158_off,0.025119664630806872,0
201158_def,0.034316515697282654,0
1626161_off,-0.014603985960379408,0
1626161_def,-0.09056891235300538,0
1629673_off,0.01462105444018719,0
1629673_def,-0.015104237288736035,0
1626156_off,0.03813249733626274,0
1626156_def,0.008203953848224853,0
1629633_off,0.016610000269746614,0
1629633_def,0.003963971104516314,0
1626157_off,0.0644404427663577,0
1626157_def,-0.0034647840373310586,0
203952_off,0.017305965108113507,0
203952_def,-0.00918343546209778,0
1629006_off,0.015525708114186944,0
1629006_def,-0.022560409468730593,0
1627774_off,-0.020739543689398548,0
1627774_def,-0.02004863270332124,0
1629162_off,0.013319638173838666,0
1629162_def,-0.020893608223312155,0
203476_off,-0.05119314674015145,0
203476_def,-0.020379689724535594,0
1629023_off,0.021451550819560024,0
1629023_def,-0.016543756630784837,0
1628984_off,0.020361353187240926,0
1628984_def,-0.005356277083808429,0
203469_off,0.004637544018189028,0
203469_def,0.017886537738128747,0
1628970_off,0.035255896657173214,0
1628970_def,-0.023123144723810586,0
1626179_off,0.01684475901099857,0
1626179_def,0.01589215912731371,0
1629667_off,0.03807714280282083,0
1629667_def,-0.00702113005726444,0
1628998_off,0.026311265384081555,0
1628998_def,-0.005751166302803854,0
1626195_off,0.02463524365543891,0
1626195_def,0.01881961012603675,0
201960_off,0.008521116783307857,0
201960_def,-0.02891456943473197,0
1628997_off,0.0146085070277196,0
1628997_def,-0.020347027477571285,0
203991_off,0.014874883645602074,0
203991_def,-0.04525526544215614,0
1629234_off,0.004798125931069551,0
1629234_def,-0.002872530662366047,0
203992_off,0.04623607464675644,0
203992_def,-0.0013356702851810918,0
