Player,Ridge Coefficient,Bayesian Coefficient
203098_off,-0.00815723595143182,0
203098_def,0.0037269541824446477,0
2052_off,-3.6093134080271335e-05,0
2052_def,0.002445939323444811,0
201274_off,-0.004787307927918953,0
201274_def,-0.004761940056183124,0
202714_off,-0.0008045495130807749,0
202714_def,0.003817395360774913,0
203118_off,-0.01823781437721998,0
203118_def,-0.01040266458777836,0
200778_off,-0.0007542414822034249,0
200778_def,0.0022549071355978897,0
202697_off,0.0025258067089843,0
202697_def,-0.010302657995282814,0
2853_off,-0.008060619046662285,0
2853_def,-0.0020865309354877065,0
203143_off,-0.0054874432677645205,0
203143_def,-0.010065058755247528,0
203142_off,0.005585167531614902,0
203142_def,0.009988254481192683,0
201229_off,0.010930570469949432,0
201229_def,0.001190711349686976,0
2563_off,-0.004293305911322036,0
2563_def,0.003677789358602259,0
101130_off,-0.003048399581077901,0
101130_def,0.001988023182116625,0
200779_off,0.006693502238451645,0
200779_def,0.0029412953839307553,0
2047_off,-0.0008344348267050343,0
2047_def,-0.00036925903551194704,0
202686_off,-0.008578057116463785,0
202686_def,-0.0008212119025693015,0
202348_off,0.010190407939480823,0
202348_def,0.017368713258735576,0
2733_off,0.00311442578304396,0
2733_def,0.004153602765257882,0
203078_off,0.030624371277617284,0
203078_def,0.006471736901971692,0
202338_off,-0.03294258349160409,0
202338_def,0.005172167699229829,0
2734_off,0.003585377047854398,0
2734_def,-0.01118946731185561,0
2594_off,0.007274808064232481,0
2594_def,0.0006721644834138506,0
201143_off,0.013226540972047342,0
201143_def,-0.010201581358433763,0
201952_off,0.010367242657719345,0
201952_def,-0.0004706060576129161,0
2746_off,-0.019565296747895672,0
2746_def,-0.009942016026436205,0
202698_off,-0.006260133136871213,0
202698_def,-0.0020158777925706963,0
101150_off,0.027935456955790743,0
101150_def,0.01939886467778963,0
101110_off,-0.007289783263387498,0
101110_def,0.006670327825468075,0
201985_off,-0.00730213124499447,0
201985_def,-0.001770095481125722,0
2585_off,-5.647657748078953e-06,0
2585_def,-0.017355857254565045,0
2772_off,0.0014378223864251257,0
2772_def,-0.003387698066483028,0
2403_off,-0.013467591730659699,0
2403_def,-0.03664590681566908,0
201627_off,0.012283748843925078,0
201627_def,0.002579519155118251,0
2731_off,-0.006935488229592732,0
2731_def,-0.006621903785766947,0
202685_off,0.011238128393862965,0
202685_def,0.021704389066181735,0
201942_off,0.00691342962865642,0
201942_def,0.003930157289209638,0
200768_off,0.042725227276836614,0
200768_def,-0.020264593554436036,0
101161_off,0.005476682309333244,0
101161_def,-0.01714489545044477,0
200752_off,0.013826990512780251,0
200752_def,-0.014592007553305452,0
708_off,-0.012655136688411022,0
708_def,-0.03199603106630091,0
201584_off,0.009385161559305522,0
201584_def,0.006863833552077838,0
101138_off,-0.0019749614332430837,0
101138_def,0.013357912522580834,0
1718_off,-0.006492992851083396,0
1718_def,-0.014639143709133039,0
202340_off,0.01360770107787116,0
202340_def,0.010626074081809933,0
2404_off,-0.000688949852098291,0
2404_def,-0.0004909520515563596,0
201145_off,-0.018923069485652765,0
201145_def,0.00015138947769914056,0
202361_off,-0.00875040917318236,0
202361_def,0.0023016343872183983,0
1891_off,0.0009587780550635125,0
1891_def,-0.008694920895596096,0
203082_off,0.02022680209333864,0
203082_def,0.01784421751554175,0
2742_off,-0.01020421408941635,0
2742_def,-0.005778014917937799,0
101187_off,-0.009879253695768945,0
101187_def,-0.0016877419097168383,0
101249_off,-0.013262210182380189,0
101249_def,0.001446363257821359,0
201944_off,-0.0008505384819516652,0
201944_def,-0.000924807590323796,0
101183_off,-0.0024693361380117287,0
101183_def,-0.002580879724862307,0
201591_off,0.00038075871380700816,0
201591_def,-0.0005001041811370697,0
201568_off,0.026391086955300003,0
201568_def,-0.009112520802811658,0
202702_off,0.022299827854479475,0
202702_def,0.015282670622869218,0
201585_off,-0.013145523749079607,0
201585_def,-0.007665526783844122,0
2738_off,0.013946922093624086,0
2738_def,-0.019340980919970656,0
201951_off,0.005509579365032487,0
201951_def,0.007304632925991733,0
201147_off,-0.0012632532449506988,0
201147_def,-0.007662666652275421,0
201163_off,0.017539371738749678,0
201163_def,0.021650010760572835,0
1889_off,0.015597887355546286,0
1889_def,0.005028481950810578,0
201580_off,0.031995864006584454,0
201580_def,0.0014072160052610422,0
2571_off,0.0066625173593104405,0
2571_def,0.005668058459516497,0
201596_off,0.002081795931708764,0
