Player,Ridge Coefficient,Bayesian Coefficient
204001_off,0.014947417910771602,0
204001_def,-0.005988676646860169,0
201149_off,-0.008170675997385423,0
201149_def,-0.004795824847672167,0
201943_off,-0.0034022962978228323,0
201943_def,0.0013116351625735866,0
2546_off,0.0070008677873302705,0
2546_def,0.017062075596691356,0
201584_off,-0.003314431423864933,0
201584_def,0.004309597336740594,0
203471_off,0.0036648747299543537,0
203471_def,-0.0032998074216099536,0
203501_off,0.017282966567084394,0
203501_def,0.005670679341246518,0
200794_off,0.007604607646758144,0
200794_def,-0.014834412458158495,0
203145_off,-0.011404962006117849,0
203145_def,-0.008281186472505836,0
2730_off,-0.010977620626203898,0
2730_def,-0.0019909157975204032,0
1627851_off,-0.0009659017644150115,0
1627851_def,-0.0030645695538142853,0
1627098_off,-0.006841680910210179,0
1627098_def,-0.009329072313740182,0
1627752_off,-0.0030361098212810323,0
1627752_def,0.005951142199508421,0
203488_off,-0.008254101627852865,0
203488_def,-0.00469102252675481,0
203124_off,-0.0011036365222961578,0
203124_def,0.004916210716203139,0
1627758_off,-0.003665800397619059,0
1627758_def,-0.006568962341567157,0
203200_off,-0.00517763875289909,0
203200_def,-0.003722171952615523,0
2399_off,-0.011323955766572875,0
2399_def,-0.004336496191605197,0
2743_off,-0.008571079741045495,0
2743_def,-0.003911662760742803,0
1626195_off,0.0035597972646303003,0
1626195_def,0.005733181072078633,0
201152_off,0.01061278884231363,0
201152_def,-0.007869136729656114,0
101145_off,-0.002286584037064692,0
101145_def,0.005001870680089195,0
201952_off,0.008005826363397615,0
201952_def,0.014001953596231407,0
1626167_off,-0.0033299116949441817,0
1626167_def,-0.013706707221300178,0
202331_off,0.025005319223511666,0
202331_def,-0.02234846270041424,0
201567_off,0.019012465321183177,0
201567_def,0.0027318475516969866,0
2544_off,0.04415315534961427,0
2544_def,-0.010537112215000338,0
2747_off,-0.002612853429547631,0
2747_def,0.012297727086823442,0
202684_off,-0.002955586180097403,0
202684_def,0.01056638057243854,0
202681_off,0.03247694383598412,0
202681_def,0.0031295127562296268,0
202730_off,-0.0027932388399181623,0
202730_def,0.0027794007947624768,0
101112_off,0.003927765786799613,0
101112_def,0.006486566007372618,0
101139_off,-0.004404050211900031,0
101139_def,-0.002502909745982091,0
201166_off,-0.007727957821001698,0
201166_def,0.003078260231286482,0
202697_off,-0.0016029524594864824,0
202697_def,0.00028845946340159235,0
101114_off,-0.003270529677997952,0
101114_def,-0.0012860647333711628,0
202338_off,-0.006090967269307667,0
202338_def,0.003831886888936461,0
202362_off,-0.0027720957286091036,0
202362_def,0.006871683834657553,0
2210_off,-0.0016574404725061464,0
2210_def,-0.0034355021105787155,0
202326_off,0.0023721015525334137,0
202326_def,0.000749955487375576,0
203138_off,-0.006189577652690414,0
203138_def,-0.002033839000039282,0
201950_off,0.0209167957526388,0
201950_def,-0.015567132959615357,0
203524_off,-0.0023525599541439532,0
203524_def,0.003957285459618866,0
203076_off,0.01174830993970792,0
203076_def,-0.02326204146857185,0
203077_off,-0.0073752857325501036,0
203077_def,-0.014714617965574642,0
203469_off,0.006407271069734722,0
203469_def,-0.0034871232876446463,0
101107_off,-0.0011508596640422526,0
101107_def,-0.0009020329357558152,0
202689_off,0.03607173894896958,0
202689_def,-0.00011181747289593208,0
201587_off,0.0108802789919269,0
201587_def,0.0007241219627369208,0
201158_off,0.0019288259425209505,0
201158_def,0.0068041235467000034,0
202734_off,0.0010535833516996202,0
202734_def,0.004145325732930883,0
201967_off,-0.009093250392977058,0
201967_def,0.0014309092985850859,0
1626174_off,0.009658253368966871,0
1626174_def,-0.0014959936543826717,0
203148_off,-0.005392888793747845,0
203148_def,-0.0010868606715629876,0
202348_off,0.007057706693367864,0
202348_def,0.009074984062108497,0
203087_off,0.012111761780264168,0
203087_def,0.007891132585375065,0
204025_off,-0.0065939306660857105,0
204025_def,0.006537267797322361,0
1627741_off,0.006379955483044672,0
1627741_def,0.0069459726742379735,0
201575_off,-0.000127619129613555,0
201575_def,0.0007031142773031978,0
203476_off,-0.015220310083437326,0
203476_def,-0.005299746548389581,0
201937_off,0.00421573933619079,0
201937_def,-0.0071204088704077805,0
1626157_off,0.03905249085904336,0
1626157_def,0.009974641744001499,0
203952_off,0.006474826727901082,0
203952_def,0.00697619062546181,0
204038_off,-0.0005150774307097632,0
204038_def,-0.0029048231790069186,0
202700_off,-0.003039623890161717,0
202700_def,0.006753105623094854,0
203498_off,-0.004120512612698068,0
203498_def,0.007009975996622725,0
202357_off,0.011531974559805244,0
202357_def,-0.006238147218456894,0
201600_off,-0.0047410875735352555,0
201600_def,-0.0015381338307718217,0
1627739_off,-0.008488073382571088,0
1627739_def,0.0004267932135078879,0
202332_off,-0.0018963297399636665,0
202332_def,0.0027464230701248118,0
1626145_off,0.007794999286468184,0
1626145_def,-0.0014171414492465863,0
201582_off,-0.005856229505982581,0
201582_def,-0.0012752739964264168,0
202339_off,0.019532614219975184,0
202339_def,0.0005614668978772463,0
2199_off,-0.0131883295066092,0
2199_def,-0.008102539405807836,0
1627737_off,-0.013566481218851992,0
1627737_def,0.015124889422473612,0
1626164_off,0.026969449500887005,0
1626164_def,0.013338986530096613,0
200782_off,-0.00013813055559310904,0
200782_def,-0.005490625971974284,0
203093_off,-0.008168793321819252,0
203093_def,-0.001225022638263396,0
202688_off,-0.011568346936925124,0
202688_def,0.012574712933598322,0
201162_off,-0.0004901628198479677,0
201162_def,-0.012322778034912264,0
203458_off,-0.017087698062677754,0
203458_def,0.003329125586968292,0
202130_off,-0.002022794086633076,0
202130_def,0.0004187852406939258,0
2571_off,0.0003273376245058199,0
2571_def,-0.0008113537414472785,0
1627733_off,-0.01110560838533007,0
1627733_def,0.0018331238064430977,0
1627767_off,-0.007640981872624486,0
1627767_def,0.008201038635812717,0
1627755_off,-0.006307997551480754,0
1627755_def,0.0015153259686715125,0
1627835_off,-0.00887774780560047,0
1627835_def,0.0005593690500717002,0
202703_off,0.015390211379319247,0
202703_def,-0.005627037055195085,0
201577_off,-0.010896258865790003,0
201577_def,-0.004275071235716027,0
200765_off,-0.003872085920765325,0
200765_def,0.010294982367017938,0
202710_off,0.025931632800283422,0
202710_def,-0.019043417604760575,0
201960_off,0.003839722519075537,0
201960_def,-0.007488330182057829,0
202685_off,0.01314509080782255,0
202685_def,0.0002733001622518953,0
202709_off,0.0017864484150070326,0
202709_def,-0.002150311123765545,0
201586_off,0.0035419068704664663,0
201586_def,-0.004334824796960784,0
201942_off,0.020993108196231725,0
201942_def,0.013634753094429776,0
1627756_off,-0.009670472039617213,0
1627756_def,-0.007897074565589014,0
