Player,Ridge Coefficient,Bayesian Coefficient
101107_off,-0.009048093836028816,0
101107_def,-0.005470529342686721,0
1710_off,0.003370459261391563,0
1710_def,0.020382874592484397,0
2207_off,0.045025783122260535,0
2207_def,-0.0009460649496614191,0
201143_off,0.016230482701483202,0
201143_def,-0.0021247054877378,0
2230_off,-0.01193379773103003,0
2230_def,0.01138754455921345,0
200793_off,0.0014174498128623556,0
200793_def,0.0007777942547558246,0
201580_off,0.0001857373284377335,0
201580_def,0.019234162162044974,0
2406_off,0.01629214607384917,0
2406_def,-0.001790016028360765,0
1712_off,0.02377127402134949,0
1712_def,0.032333292492910094,0
2052_off,-0.013750072983413136,0
2052_def,0.005076246946139227,0
1498_off,-0.010503702337432275,0
1498_def,0.019058781045194956,0
101154_off,-0.0005127137018587232,0
101154_def,0.001325991417303593,0
200780_off,-0.030552341643611924,0
200780_def,0.003918046417459299,0
201151_off,-0.0013414060901459292,0
201151_def,0.005022457166095156,0
2436_off,0.018366567114213195,0
2436_def,-0.002804762521636282,0
2443_off,0.001964361874880458,0
2443_def,0.002951523020371111,0
201156_off,-0.004152983860481306,0
201156_def,-0.0013883769201575719,0
201187_off,-0.01278761839861279,0
201187_def,0.013169323040501571,0
2041_off,-0.013014167999176377,0
2041_def,0.010670242129125165,0
201238_off,-0.005256887928954382,0
201238_def,0.0003744788265995412,0
1885_off,0.01892909213203,0
1885_def,-0.03266559051340765,0
2575_off,0.008109924228318594,0
2575_def,-0.008270586347422617,0
965_off,0.0279249558504002,0
965_def,-0.009402574810981093,0
2200_off,0.02506198171398989,0
2200_def,-0.004273917482007687,0
977_off,0.0396906186999077,0
977_def,0.01018692378926609,0
708_off,0.003649191224281837,0
708_def,-0.06535792485334611,0
2570_off,0.00088071218697035,0
2570_def,-0.013749809803938556,0
200765_off,0.012857176370009677,0
200765_def,-0.0042727234635491235,0
951_off,0.03479273860989935,0
951_def,0.011261916956676514,0
1718_off,0.021032161810299953,0
1718_def,-0.016149233438274135,0
2694_off,-0.025833258289857313,0
2694_def,0.01937882971487895,0
2772_off,-0.003656143993401622,0
2772_def,-0.0120849989394023,0
200770_off,-0.007078481458813885,0
200770_def,0.003069723219587923,0
201175_off,-0.01176303359308594,0
201175_def,-0.003190865211795967,0
2756_off,-0.0005727734044500016,0
2756_def,0.011372195628122708,0
2067_off,0.0029359628774246974,0
2067_def,0.0037690184285427805,0
200796_off,0.0013922192205340642,0
200796_def,-0.0001691554799999387,0
2754_off,-0.014800839351539382,0
2754_def,-0.04174949837094066,0
2036_off,-0.005707333623396732,0
2036_def,0.0043848805157596545,0
1725_off,0.0033327963217364624,0
1725_def,0.018829305789246437,0
2211_off,0.0020653567798880265,0
2211_def,0.01759626721456071,0
101122_off,0.03500279543772122,0
101122_def,-0.0052770938234931695,0
2551_off,-0.003436081385037509,0
2551_def,-0.003721216613685849,0
2605_off,-0.009685704055793548,0
2605_def,-0.01778556541640301,0
1902_off,0.019048784939218445,0
1902_def,-0.015307571023657906,0
201579_off,0.007140570511398092,0
201579_def,-0.02273511852030584,0
101211_off,-0.012687639411385312,0
101211_def,-0.0046190920325528476,0
101127_off,0.007085094743701261,0
101127_def,0.010506250496887451,0
201177_off,-3.0547808591656486e-05,0
201177_def,0.0082974504397742,0
2243_off,0.004649870543731647,0
2243_def,0.009682325902204462,0
200755_off,0.011891262442483045,0
200755_def,0.010840208757657671,0
1533_off,0.008028596130336223,0
1533_def,0.001514295265506259,0
2730_off,0.006255923659264938,0
2730_def,-0.039515339491144184,0
1740_off,0.014239218933878283,0
1740_def,-0.007588015943235928,0
2045_off,0.024476710514235753,0
2045_def,-0.0009645028843344091,0
201584_off,0.017069239080948272,0
201584_def,0.008528407789730356,0
1499_off,-0.022589016118322088,0
1499_def,-0.018663497639456187,0
201585_off,-0.0001039085554886888,0
201585_def,-0.002183349170410929,0
101139_off,0.012597642686832007,0
101139_def,0.00034378770894798205,0
101179_off,-0.01855494885892173,0
101179_def,-0.015305386839200017,0
2430_off,0.014607765708454313,0
2430_def,0.00745271372922854,0
200758_off,-0.0047376746164014315,0
200758_def,-0.012830956400583281,0
980_off,0.01677539137583229,0
980_def,0.0004945608133685964,0
2590_off,0.0073823936812162875,0
2590_def,0.005408325101127317,0
1112_off,-0.004510371105202467,0
1112_def,-0.027410209153703485,0
2753_off,-0.013037342100054894,0
2753_def,-0.017141789406512307,0
2544_off,0.06395529453752705,0
2544_def,-0.03337663541125424,0
2260_off,-0.017524620829639535,0
2260_def,-0.00869095250558805,0
1887_off,0.007266514684230609,0
1887_def,0.008301143128934494,0
200789_off,-0.0005734122885971999,0
200789_def,0.0011068644991052083,0
200794_off,0.026000953135224766,0
200794_def,-0.021546972765911443,0
2760_off,0.026636781531069964,0
2760_def,-0.018196568790990155,0
201165_off,-0.011874539029927094,0
201165_def,-0.005997926532484021,0
201581_off,-0.017691879739733254,0
201581_def,0.029555541521315783,0
1510_off,-0.022383514202795086,0
1510_def,-0.016231850744370217,0
2594_off,0.017714751041575025,0
2594_def,-0.008118903578045601,0
2562_off,-0.02390350296751753,0
2562_def,-0.0012812541999883084,0
2446_off,-0.019083669873258904,0
2446_def,0.004718199993994304,0
2199_off,0.003962676045637223,0
2199_def,-0.031994709626661386,0
101108_off,0.051546243712038614,0
101108_def,-0.014092440397017821,0
978_off,0.026577980354899364,0
978_def,0.012728780973980967,0
2561_off,0.021895546880567832,0
2561_def,-0.001172726986984326,0
2427_off,0.010157462454766954,0
2427_def,0.01205914537467071,0
2588_off,0.033937660740337744,0
2588_def,-0.003354695067544006,0
1495_off,0.014038701779132554,0
1495_def,-0.03447425511919297,0
714_off,0.008003808195060923,0
714_def,0.029841681136055266,0
2225_off,0.0280930825076133,0
2225_def,-0.013897650542588003,0
2137_off,0.0002684158349246569,0
2137_def,-0.017417815577455975,0
1899_off,-0.0033820638215636208,0
1899_def,-0.0019167116184385404,0
703_off,-0.021945198331726486,0
703_def,-0.018104729040253936,0
2400_off,-0.008217976237097302,0
2400_def,0.020978147681472003,0
1752_off,-0.020929546080907302,0
1752_def,-0.00027564380368818865,0
1477_off,-0.02169808109370886,0
1477_def,-0.006341971920623666,0
2484_off,-0.014106444920715765,0
2484_def,-0.008349250169568738,0
201588_off,0.015275329950072724,0
201588_def,-0.013161975274675717,0
2408_off,-0.005564158947344211,0
2408_def,0.004203768069152964,0
200756_off,-0.02673450904058324,0
200756_def,-0.005913775766796238,0
101143_off,0.003943214859931522,0
101143_def,0.009534810127458824,0
201575_off,-0.008842819607251652,0
201575_def,0.005850510522645817,0
2216_off,0.023919788470056394,0
2216_def,-0.0008491694499493688,0
948_off,-0.011907236049840595,0
948_def,-0.021526371227032846,0
1884_off,0.018445874170568713,0
1884_def,0.004306669634406934,0
201569_off,0.025795567134781854,0
201569_def,0.020360846681853794,0
201154_off,-0.007789162176699117,0
201154_def,0.020414502922308807,0
201189_off,-0.007610868644857376,0
