Player,Ridge Coefficient,Bayesian Coefficient
101107_off,-0.011021639163315023,0
101107_def,-0.005277862875573906,0
1710_off,0.010268695609041588,0
1710_def,0.011860858436253806,0
2207_off,0.03360210758625528,0
2207_def,0.0016493082212432318,0
201143_off,0.0134824269342842,0
201143_def,-0.010020940231557562,0
2230_off,-0.013366311190421478,0
2230_def,0.014727904632386732,0
200793_off,0.0010174857761000896,0
200793_def,-0.00045719915991067925,0
201580_off,-0.0107813587372791,0
201580_def,0.02410599720779029,0
2406_off,0.009995430251840014,0
2406_def,0.013751276174649656,0
1712_off,0.02193648518813723,0
1712_def,0.018080063433175347,0
2052_off,-0.010613537374011687,0
2052_def,0.00873579801948709,0
1498_off,-0.018118324688788885,0
1498_def,0.025566775588820388,0
101154_off,-0.009281634558534872,0
101154_def,-0.010925144359351059,0
200780_off,-0.031013068390817293,0
200780_def,0.006623242715047695,0
201151_off,0.0039437819911508085,0
201151_def,-0.0035705046372379434,0
2436_off,0.015202892877350578,0
2436_def,-0.006124735899740765,0
2443_off,-0.0022201857586726503,0
2443_def,-0.0016513762885615397,0
201156_off,0.0035826402768941584,0
201156_def,-0.009256744156505198,0
201187_off,-0.010177951333403356,0
201187_def,0.019785460785533462,0
2041_off,-0.012650444634136773,0
2041_def,0.009047671219660307,0
201238_off,-0.01192259041585167,0
201238_def,-0.0012798154423546433,0
1885_off,0.02480636167593123,0
1885_def,-0.03920972772775428,0
2575_off,0.0075438654947695945,0
2575_def,-0.012821238230206491,0
965_off,0.0159706407417056,0
965_def,0.002137234751406404,0
2200_off,0.027416155249794877,0
2200_def,0.008240785056502234,0
977_off,0.04304922003049774,0
977_def,-0.013617605618546112,0
708_off,0.0035124251921488563,0
708_def,-0.040526275040557044,0
2570_off,0.004071942888093104,0
2570_def,-0.003144124487696058,0
200765_off,0.004392999521655385,0
200765_def,-0.011347701114229206,0
951_off,0.043851926197122894,0
951_def,-0.015888879467254154,0
1718_off,0.008249369075918958,0
1718_def,-0.009018826125758906,0
2694_off,-0.0322514519853054,0
2694_def,0.026362034902415118,0
2772_off,0.005266389832806555,0
2772_def,-0.006169170703172619,0
200770_off,-0.019479598305786022,0
200770_def,-0.0023419881249694234,0
201175_off,0.0014375695191893526,0
201175_def,0.008399917285775809,0
2756_off,-0.008162546973037569,0
2756_def,-0.006229487633254991,0
2067_off,0.0005533493666570704,0
2067_def,-0.0034087997888955835,0
200796_off,-0.004223532254764419,0
200796_def,-0.013295295138284775,0
2754_off,-0.021672011030063446,0
2754_def,-0.023119928485223568,0
2036_off,-0.008226934186964222,0
2036_def,0.006779272075933985,0
1725_off,-0.005151787107087033,0
1725_def,0.01844595682569041,0
2211_off,0.00934507828389599,0
2211_def,0.01994167915113186,0
101122_off,0.04236595558328789,0
101122_def,-0.007830219004315906,0
2551_off,-0.006103228640586139,0
2551_def,0.0031534347362280487,0
2605_off,-0.001986853560306411,0
2605_def,-0.011453941515342356,0
1902_off,0.010530632594822124,0
1902_def,-0.015842118165153313,0
201579_off,-7.115250740019564e-05,0
201579_def,-0.021144720755233153,0
101211_off,-0.021070240692723133,0
101211_def,-0.025303908935563044,0
101127_off,0.016911749056850528,0
101127_def,0.015524191184964372,0
201177_off,0.008690264760463471,0
201177_def,0.008332691885934853,0
2243_off,0.0016555648740015935,0
2243_def,0.007710775282073168,0
200755_off,-0.0008453740695329264,0
200755_def,0.007041049808838226,0
1533_off,-0.005071721290829104,0
1533_def,-0.004771498238409782,0
2730_off,0.02174633072083008,0
2730_def,-0.0286301290774198,0
1740_off,0.0193390169969239,0
1740_def,-0.025308791129772166,0
2045_off,0.023324528341334402,0
2045_def,-0.00257372249628879,0
201584_off,0.011926028878238876,0
201584_def,0.010667859537067623,0
1499_off,-0.014417942197156728,0
1499_def,-0.010423030804932249,0
201585_off,-0.020376546103321434,0
201585_def,0.004033928140249296,0
101139_off,0.013906369641310987,0
101139_def,0.0096931372093026,0
101179_off,-0.017058274242795515,0
101179_def,-0.006966793104506931,0
2430_off,0.00992626366230928,0
2430_def,0.015810855205501705,0
200758_off,-0.002709096077635971,0
200758_def,0.0030685159178454485,0
980_off,0.007570775185498327,0
980_def,-0.008911332077515073,0
2590_off,0.009220745901280615,0
2590_def,-0.0006168923253099569,0
1112_off,0.005638266767755527,0
1112_def,-0.02582144044013207,0
2753_off,0.00030182214525060965,0
2753_def,-0.019924839117075117,0
2544_off,0.06441324562174454,0
2544_def,-0.030671041840335207,0
2260_off,-0.023073852348515885,0
2260_def,-0.006181301088853335,0
1887_off,-0.0017880090009645946,0
1887_def,0.00820064857526241,0
200789_off,-0.0010414713265758518,0
200789_def,-0.004357887199558845,0
200794_off,0.01837070723430661,0
200794_def,-0.015164685205205308,0
2760_off,0.027715487109299112,0
2760_def,-0.016592838734026786,0
201165_off,-0.01857657319520017,0
201165_def,-0.003394067192109734,0
201581_off,-0.015400149447809552,0
201581_def,0.03279639603252096,0
1510_off,-0.026231148875996816,0
1510_def,-0.024136263956385642,0
2594_off,0.010528782910604401,0
2594_def,-0.009556140701440943,0
2562_off,-0.02817613879174851,0
2562_def,0.005114582631333391,0
2446_off,-0.0067553764111959215,0
2446_def,0.005756980512877916,0
2199_off,-0.006497567658408489,0
2199_def,-0.011406518433173352,0
101108_off,0.037165420932416614,0
101108_def,-0.01763255239329439,0
978_off,0.013642202138893566,0
978_def,0.0009479811642944809,0
2561_off,0.025265772013717974,0
2561_def,0.015861845233261042,0
2427_off,0.00015179949198651017,0
2427_def,-0.0014584585705226473,0
2588_off,0.028017745347525533,0
2588_def,-0.012077805682427629,0
1495_off,0.01087511875504183,0
1495_def,-0.02305616029782857,0
714_off,0.009940911784738115,0
714_def,0.02721454194240641,0
2225_off,0.024272281779916093,0
2225_def,-0.003830284953209732,0
2137_off,0.00030426358623607665,0
2137_def,-0.026675433336744908,0
1899_off,0.004203471250625495,0
1899_def,-0.0011760906280674005,0
703_off,-0.01031176528655675,0
703_def,-0.013559558862689655,0
2400_off,-0.016505868179573224,0
2400_def,0.018091427888369146,0
1752_off,-0.01913189406829302,0
